kmeans,100,0.02,19.50875211744777,0.07715897944711139,8.607375307618453,19.50875211744777,10.693723198181358
kmeans,100,0.1,28.26086956521739,0.11923358501247079,12.637882554269803,28.26086956521739,16.029546821727635
kmeans,100,0.5,22.275550536420102,0.07106288568737029,10.221098772241431,22.275550536420102,12.518970802266002
kmeans,500,0.02,19.268774703557312,0.07841422414780784,5.412859418718099,19.268774703557312,8.227454901034893
kmeans,500,0.1,19.21230942970073,0.07761417971473825,5.403898931467305,19.21230942970073,8.196765500524284
kmeans,500,0.5,19.085262563523433,0.0768003993588036,5.386195283229625,19.085262563523433,8.146694175281947
kmeans,1000,0.02,22.656691134952002,0.0887603886228305,6.740370447995894,22.656691134952002,10.367792984984357
kmeans,1000,0.1,18.57707509881423,0.08902828772640341,5.008302786352947,18.57707509881423,7.888349690984654
kmeans,1000,0.5,20.045172219085263,0.09011085106240169,5.537510693388273,20.045172219085263,8.522460924992304
kmeans,3000,0.02,20.031055900621116,0.04895223014789569,24.729609113941564,20.031055900621116,13.509935028077514
kmeans,3000,0.1,23.094297007340487,0.07338189356586432,7.1724121576157485,23.094297007340487,10.790064019171433
kmeans,3000,0.5,23.306041784302653,0.08113307788312699,7.119731188796696,23.306041784302653,10.809015659979245
kmeans,5000,0.02,20.835686053077357,0.04855614075228135,14.414164672704189,20.835686053077357,13.190278610404091
kmeans,5000,0.1,22.459062676453982,0.09353800698230538,6.497004384763596,22.459062676453982,10.051738810892697
kmeans,5000,0.5,16.47374364765669,0.03442816982457431,15.90286431663793,16.47374364765669,8.706701001266715
kmeans,7000,0.02,23.517786561264824,0.09052674666404321,7.077085386100118,23.517786561264824,10.830362840862612
kmeans,7000,0.1,22.67080745341615,0.0893309300077632,6.570532954247642,22.67080745341615,10.171121478529676
kmeans,7000,0.5,15.35855448898927,0.0199616225283297,10.189745651390666,15.35855448898927,6.753456641386932
kmeans,10000,0.02,15.457368718238286,0.015776796418562094,9.56406868399201,15.457368718238286,6.5058759153727035
kmeans,10000,0.1,23.122529644268774,0.098443700855457,6.7921188665290275,23.122529644268774,10.498667001161417
kmeans,10000,0.5,17.6171654432524,0.01088137026079355,24.73295825698278,17.6171654432524,10.076612879025708
kmeans,12000,0.02,23.23546019198193,0.104614659434443,6.731364662758499,23.23546019198193,10.420780650532397
kmeans,12000,0.1,23.221343873517785,0.07425357532868342,7.254037552571617,23.221343873517785,10.885102535089144
kmeans,12000,0.5,19.805194805194805,0.08006959527952001,5.340685885717641,19.805194805194805,8.380217888941333
kmeans,15000,0.02,25.52230378317335,0.14155458549227,14.412899234590911,25.52230378317335,12.351165056850569
kmeans,15000,0.1,22.755505364201017,0.0613052446977765,7.2944888510094215,22.755505364201017,10.751470635279714
kmeans,15000,0.5,23.348390739695088,0.08083311566328492,7.178824846865532,23.348390739695088,10.869504565945583
