2.226904012782489062e-01,6.668175612269942043e-01,4.188310453835318303e-01,5.737277171766798078e-01
6.204811138207342314e-01,1.313946811827286232e-01,5.802948493115250850e-01,5.097275281502466893e-01
-1.393162491024678706e-01,-1.684714530693368073e-01,7.732900979321539747e-01,5.937720977408078582e-01
-1.190032756113630907e-01,6.228330855270738375e-01,6.353182180990198935e-01,4.397725114575327110e-01
2.485921239669085514e-01,6.553145457791553774e-01,6.582606899488274710e-01,-2.685996291477306119e-01
7.689036066592924712e-01,3.855807567703086192e-01,4.304232114521803210e-01,2.728066711927346066e-01
-6.097102309450397328e-02,1.214782305097522053e-01,5.825927127910465186e-01,7.999097310878633404e-01
2.179278517588278674e-01,7.803756886356071343e-01,5.469419561446691169e-01,2.055189828983509659e-01
3.096362815678366798e-01,-3.741695436753679216e-01,8.567989579263283195e-01,1.644611527634770032e-01
2.446466073462394142e-01,2.450813208644571084e-01,5.423713030767829402e-02,9.324254139559038368e-01
-9.945439173222314633e-02,-2.551518980701383832e-01,8.767651839494410293e-01,3.921498211533548384e-01
6.679211589158050577e-01,1.841085974326364672e-01,4.011447264197530727e-01,5.982877982315283338e-01
2.804133462918520503e-01,5.226387878728913083e-01,7.874993872460549493e-01,-1.650521544910593663e-01
1.211090978700438969e-01,6.084423528066459363e-01,4.165105070701436429e-01,6.633696539580471452e-01
1.762208785682613521e-01,6.019873472221886068e-01,4.757794009904711130e-01,6.149897243296851279e-01
6.753152561958758460e-01,4.111977498931468356e-02,4.757552614833094329e-01,5.607247367338936694e-01
-1.338787347943078410e-01,-3.220648348880101874e-01,7.684028158455094015e-01,5.347088065890936992e-01
-3.228293774105139846e-02,4.422295344731096423e-01,5.223743659058712741e-01,7.270387797423651932e-01
1.477848627774744350e-01,6.701987836560430178e-01,4.740455615281685686e-01,5.509846901181322254e-01
5.528817335815541245e-01,1.972694367537173588e-01,7.823857193301071433e-01,2.062546617699356211e-01
8.695437240889141162e-01,1.751708563194852575e-01,3.864019220144863098e-01,2.446887990427210335e-01
6.395667903590269709e-01,5.737143686721590807e-02,5.689268699901181003e-01,5.129409480333789739e-01
-1.286797087317583244e-01,-2.064005038279693172e-01,7.998725651069368281e-01,5.471649285546565933e-01
5.841687416335150651e-01,9.947176159584347754e-02,5.659984713159782466e-01,5.719496238805763522e-01
6.617049912307080284e-01,9.975562815211008738e-02,5.348501930360129997e-01,5.150343078271982789e-01
-1.538628376455308255e-01,-5.017350364937528395e-02,7.188594682163371719e-01,6.738152089115518883e-01
2.180436259615588512e-01,7.468313896306788546e-01,5.053198628193635855e-01,3.714932874802581719e-01
-1.729266540719698320e-03,-3.256638576998837076e-01,7.104700795893981180e-01,6.233447843071893146e-01
-2.297183044815337416e-02,1.208760330332830091e-01,9.135157918334462224e-01,3.877499463450504447e-01
-1.908369063140593624e-01,5.241565837288263419e-01,6.425923059220023381e-01,5.233986037038564909e-01
5.584415520926993004e-01,1.750619624286026133e-01,6.269923156462436920e-01,5.119155543416217258e-01
7.452704335085453824e-01,4.172564149997846084e-01,4.815116374814965017e-01,1.895626928826278368e-01
-1.529429853352317070e-01,-1.218479433556638458e-01,8.588773433359888632e-01,4.697032011526834916e-01
6.474251708287996898e-01,2.421469918338555183e-01,3.635341808365362137e-01,6.229169295333092382e-01
-1.365180559650047698e-01,2.421686747613099044e-01,5.495112355209160748e-01,7.860814168509391298e-01
6.244370482801415712e-01,1.205193676676325765e-01,4.864430967735112743e-01,5.976748240129957646e-01
7.098828378630641645e-01,2.940990066027771022e-01,3.439796466359081872e-01,5.390970728867653383e-01
2.443968490465416032e-01,1.940755550942094287e-01,-2.502036278278381154e-01,9.139527175574277962e-01
-9.860370023894382552e-02,-1.891058266931456844e-01,9.261012647448676471e-01,3.099826961848424212e-01
6.665558715258885769e-01,7.610317168764274554e-02,5.887121101811354507e-01,4.494463015133424166e-01
1.879459858641595593e-01,7.144445913818776583e-01,4.626519178571779634e-01,4.886516203198512653e-01
1.994640372891071101e-01,-2.861766904813504153e-01,9.204540190224262952e-01,1.669752847736805101e-01
6.680039261125074734e-01,1.609102313018545838e-01,5.399101745818313258e-01,4.847594549770617434e-01
1.919391807099969927e-01,6.541666843667808262e-01,3.795100738235354099e-01,6.246443980381178873e-01
2.129201735595441236e-01,6.098958909444377463e-01,5.280643848484635194e-01,5.494444001155958102e-01
6.837082984188578294e-01,5.354001697465160525e-02,5.431750563335627779e-01,4.833096019038409241e-01
2.409416992100375798e-01,8.022596645985082819e-01,5.336091954276152016e-01,1.041765196532018489e-01
1.830425885636915995e-01,6.559235852899149011e-01,4.685247663276636554e-01,5.621541530584054369e-01
-1.053430444837059055e-01,-3.122001837275886205e-01,8.198638344139341783e-01,4.661807852771339133e-01
1.035097802202336048e-01,5.466443249612555899e-01,4.735518765371856675e-01,6.821113049506075665e-01
5.916663272356250669e-01,-5.433914542662898750e-03,7.979655994331154023e-01,-1.098653616624195584e-01
6.286607146901626031e-01,2.744517022663521821e-01,4.754811954684927677e-01,5.479686346669427888e-01
-1.652640830464001676e-01,3.915866364181797010e-01,5.358928116363468330e-01,7.279100930494066812e-01
3.665746705273054129e-01,-2.257197333828406260e-01,4.488410647129763564e-01,7.822432461062580611e-01
5.089821271483625509e-01,6.473326447587435251e-01,5.025332181347611504e-01,2.583565025446620256e-01
-1.156784525698089094e-01,4.553677980201873421e-01,6.517019530057125420e-01,5.942874457869203875e-01
5.611978919304303481e-01,5.491370799786006174e-01,-8.741556735256927890e-02,6.068087351007619423e-01
6.949256935780696587e-01,6.330543341832001181e-03,6.298344810995578635e-01,3.456703245944585112e-01
4.271586039955345693e-01,-1.818022695128684307e-01,8.823466738512113494e-01,5.079822521797616730e-02
6.388097636777501087e-04,6.166691288414306582e-01,2.890256070758323026e-01,7.305178594430357109e-01
4.234172334072207056e-01,-2.576376846336975723e-01,6.992255035958659937e-01,5.139519572103549150e-01
3.890226003614274397e-01,-1.984908553495347006e-01,5.477864064381000597e-01,7.125513656078544811e-01
-9.011821511322870570e-02,4.149198656256586348e-01,8.223162870760019061e-01,3.747398912941974913e-01
5.637233487171251500e-01,6.034206637114234439e-01,4.405521712052417049e-01,3.509442842742204194e-01
4.693784307982603043e-01,5.102689916023751548e-01,7.165053005627335381e-01,7.215111536380802715e-02
-1.317945315753730195e-01,5.599092189535574970e-01,6.162788898600501941e-01,5.364722712359890622e-01
4.673927941178178669e-01,1.094612527871378083e-01,8.089477127795396960e-01,-3.321322372348767260e-01
4.993465514968846719e-01,3.723722105944446414e-02,5.713721878016486677e-01,6.470036351388519513e-01
-2.018132269067302031e-01,4.272858095727778416e-01,6.506678762945417027e-01,5.936559886692927002e-01
1.887917167596403489e-02,5.236051098486029787e-01,4.974750054251053655e-01,6.910563196683263687e-01
5.790205766330613901e-01,5.120830022885518584e-01,4.794871220139853563e-01,4.125681709700512734e-01
-1.413213746493633960e-01,3.885982984656046746e-01,7.330020886697288240e-01,5.384816791985662654e-01
3.589085285626326671e-01,-5.162887467579846401e-02,5.244486428284217405e-01,7.670484746971868439e-01
3.549817682755019299e-01,-1.415561800705140705e-01,9.132640169353332116e-01,1.320423475354927656e-01
4.633896471363126990e-01,-2.298801426009760562e-01,5.105886546485940425e-01,6.862195018069897623e-01
5.872766914030125296e-01,6.333211828560776357e-01,4.158115204312917701e-01,2.808687871684727999e-01
-1.046138739855920208e-01,4.623793662180191721e-01,5.170400565135708781e-01,7.115271785539286631e-01
4.133611228484490585e-01,-2.772297891465345665e-01,6.160460993438469091e-01,6.093951854390531331e-01
-1.422072501606704287e-01,4.114804670000298259e-01,6.751581374062961549e-01,5.947259419799223457e-01
5.001381627625031134e-01,5.183435637906776972e-01,6.801500645545039969e-01,1.323473421788164406e-01
-1.619396989572183809e-01,3.708496473573257290e-01,5.994136731978098043e-01,6.897076683502724181e-01
3.485892253074305280e-01,-8.363363941606644092e-02,9.317397113455827551e-01,-1.694312508752071622e-02
-1.058097232532923537e-01,5.590422620185638847e-01,7.111664275005982194e-01,4.065606872110914538e-01
4.788048619159657182e-01,6.458222944458436032e-01,4.560891389125242834e-01,3.784442468033263895e-01
-3.312008320678760942e-02,3.818212139478961431e-01,8.628418801919390813e-01,3.270742523488256448e-01
-1.352324421583978586e-01,5.200026044258253544e-01,5.693387504319478154e-01,6.206369576385303288e-01
4.148686941549679652e-01,-2.314000227280475497e-01,5.642820194779700760e-01,6.738972487682999279e-01
5.281040958627363224e-01,3.361562312784892037e-01,4.454264339084887947e-01,6.392439049735804124e-01
-1.304882060394854659e-01,3.671517628416103296e-01,7.934642424055070586e-01,4.644607549423099835e-01
4.689838414648199727e-01,-1.859439956074990796e-01,8.403293140357832591e-01,1.917424614018223838e-01
5.345892072205191692e-01,3.322594822670115744e-01,4.836239480953715697e-01,6.067357142021088112e-01
3.957430204508781135e-01,-2.824572635894644912e-01,4.765595199858269071e-01,7.312981252644608077e-01
5.856309525212134437e-01,6.199470332015363794e-02,6.318845969592274958e-01,5.011714289966450186e-01
5.478898470362156825e-01,6.740370704277164338e-01,3.859256508839924438e-01,3.087890121688148248e-01
4.731453547445274577e-01,-9.549451512294049316e-02,4.641782142629575225e-01,7.418170048682956041e-01
-3.696420213000584098e-02,4.948751039292039744e-01,4.572116968924743174e-01,7.373867066490995548e-01
3.712096087641290620e-01,-1.346272785455684962e-01,4.971468703822036761e-01,7.716700261870143018e-01
4.353131481479287634e-01,-1.905419854795341594e-01,5.229597650826232069e-01,7.069536308855366435e-01
-1.603129769270349447e-01,4.373193276411834196e-01,6.268962685525356626e-01,6.235825384495309320e-01
-4.486884360485887679e-03,6.640205733983297609e-01,1.657676744555185433e-01,7.286100651747292600e-01
5.897896602401009325e-01,7.970833810548525467e-01,-1.815868042867978260e-02,1.169439593530317567e-01
8.462278575570438832e-01,-4.205944065628723361e-01,2.751864323424747516e-01,-1.646440485964183464e-01
-2.794012902218211969e-01,9.545172258754026640e-01,5.701579801043922535e-02,6.335985699640307722e-02
5.683614922276319925e-01,5.405661096876906990e-02,-4.152936686238377362e-02,8.193185217631608896e-01
-1.862673636117997966e-01,4.480065817612497447e-01,4.107224926989825331e-01,7.704105067223577796e-01
9.494955514696084009e-01,-6.801700087890139024e-02,2.360341408477894393e-02,3.035882422971217243e-01
-1.141077636435156584e-01,7.647433436241497517e-01,-3.934002428942682816e-01,4.937009426302122472e-01
1.720216585406031395e-02,9.418180836473335482e-01,-2.477297671636748133e-02,-3.125231610920048420e-01
7.808863283919844633e-01,-2.652826343805252951e-01,1.133299758299571025e-01,-5.508057602102693906e-01
9.329332106660421786e-01,3.589732355940095099e-02,-2.440272629289063633e-01,-2.528824974683075988e-01
8.288561693707603428e-01,4.945951594177456778e-01,-1.191326323795656450e-02,-2.406379398235585221e-01
4.044282967023093978e-01,5.185460611492079819e-01,7.376730869740699692e-01,1.382575558543426286e-01
-2.680323828846142287e-01,9.398902965767730322e-01,1.134114657685263150e-01,-1.621706327063244801e-01
4.857568998044311526e-01,-2.268189389153232871e-01,1.054586927606042945e-01,8.357288597139913566e-01
6.160340162531254826e-01,5.829884954104466166e-01,-1.820981705140721219e-01,4.933096691615235785e-01
6.944566923999616614e-01,-4.510563390170850284e-01,1.804295412110860641e-01,-5.256535394131377492e-01
-3.807990855389480900e-01,8.401556080801075854e-01,-2.294454550810409166e-01,3.033696304780414410e-01
8.103905141445599813e-01,-5.540849662558924305e-01,7.600759906413744049e-02,1.383849496450007543e-01
-2.774295950170009850e-01,2.847371680105971747e-01,-3.935993142825000568e-01,8.249741168530374535e-01
2.923887221702931027e-02,6.411718511079333993e-01,-7.631861662652267286e-01,6.475290078477288769e-02
-3.307504861216143399e-01,8.916614190584795097e-01,1.152257376776311126e-02,-3.035529477174569446e-01
8.435594421110594876e-01,-2.877851352950586139e-01,1.975473966060877773e-01,-4.023128141585640694e-01
7.512115676209396575e-01,6.564284568260164709e-01,-3.010721210183782415e-02,2.189199521838436358e-03
-3.269787307653499453e-01,9.275938740754325895e-01,1.515341300986671469e-01,7.277560878074371131e-02
6.486680286060421130e-01,7.229194603045998591e-01,6.865120859456236291e-02,2.220282417537792763e-01
3.548956019871598588e-01,-2.364423010671076741e-01,6.478189502028382230e-02,8.987681720104638838e-01
3.739665920508391528e-01,7.533198845455740811e-02,3.981109310192254558e-02,9.221899485481467318e-01
8.509332823594129014e-01,-4.107174836583069033e-01,1.904623255897107126e-01,-2.573371365725743432e-01
-1.286834629506494188e-01,8.957912236549061546e-01,2.471549388315020801e-01,-3.389475389286819573e-01
9.760544097534824548e-01,3.318811350878075883e-02,-1.545233067963224238e-01,1.154545997357476206e-01
-1.177055598092044408e-01,9.580876484244664759e-01,4.014420484667872990e-02,2.517181657395837213e-01
2.465039572163341131e-02,7.853069410825916918e-01,-6.294496559439834160e-02,6.147467737192627846e-01
-4.225967849609714722e-01,8.848393372977263471e-01,5.213205255643910824e-02,-1.748055478710149879e-01
-3.180177485704069329e-01,3.579816214598400825e-01,-7.957240369247557676e-02,8.697459722640413782e-01
-2.098194267518943001e-01,3.424823502010651000e-01,2.462552533217466921e-01,8.782812932073459367e-01
-3.745672599010176351e-01,9.076792029833953279e-01,-1.256708094651635688e-01,1.205019831960734700e-01
-1.557326472052705246e-01,9.343757988831729033e-01,6.310041197695948068e-02,-3.078738023620056219e-01
9.153748763831810464e-01,-3.190378300026482372e-01,1.658727446214195433e-01,-1.710865514208950167e-01
-2.602077851751680160e-01,9.161917948384414867e-01,-1.406480457805116546e-01,2.555508964751224688e-01
8.181243396698982817e-01,-1.222088643304313771e-01,-1.674354631625174505e-02,-5.563816407416871668e-01
6.676476208989137184e-01,7.269468805685046497e-01,4.161733718383006653e-02,1.499362931017889644e-01
-2.928539926770087898e-01,9.502952487148896843e-01,7.735113323413947417e-02,-3.227105647204525640e-02
7.360846353819026078e-01,-5.025734063927247419e-01,2.352826059935949621e-01,-3.799974537189331758e-01
8.358916840213779231e-01,-5.188423729274027618e-01,1.338599005693794641e-01,-7.561271071850349246e-02
8.843614396698589175e-01,-3.202167562002880552e-01,2.615793458676490824e-01,-2.070147547085592343e-01
6.108934880827729952e-01,7.361674619270104358e-01,-3.779209953954663914e-02,2.796234928126463681e-01
7.816947796215653055e-01,-5.359219675459427901e-01,2.362473556946063230e-02,3.051450398151822618e-01
-6.174282184726065381e-02,7.087447804162014808e-01,-3.650353498618196246e-01,5.971712548400408549e-01
8.523264437566819840e-01,-3.834689788902173047e-01,-3.556490053261069928e-01,1.863659999336034212e-03
-2.615346633104817520e-01,9.629772195736954199e-01,-2.079723567415037166e-02,-1.258745178298048550e-06
-2.355316005124376000e-01,1.130995829816768272e-01,6.400057748796185164e-01,7.219488401743920925e-01
6.085033479996817540e-01,4.696194156189596458e-01,5.175089044259741922e-01,3.733965860667691206e-01
6.927290748519814301e-01,-2.030375389082043069e-01,6.235692657267082328e-01,2.978702239646811578e-01
3.105968558556722603e-01,7.024032916880597055e-01,5.312258103180914626e-01,3.548529732885407628e-01
5.691587070859387421e-01,5.615364700506955131e-01,5.759092320214583838e-01,-1.690260449503362961e-01
3.437906970914644811e-01,5.742925683704518391e-01,3.905561106319994646e-01,6.298067587210040008e-01
-1.042943372802908608e-01,2.360603413075500479e-01,7.547510349371153726e-01,6.003747042419116386e-01
5.272978168496424978e-01,1.021891490626715415e-01,5.011018806494047517e-01,6.766889338368383688e-01
-1.822550833692263006e-01,6.115895349002102854e-01,6.186690739051328158e-01,4.565394012700125237e-01
